"exp","block","plot","plant","seed","trt","gopher","year","taxa","mass"
"WATER","W2",12,"A",1,"WATER",0,2003,"LOLLIUM MULTIFLORUM",0.8
"WATER","W2",12,"A",1,"WATER",0,2003,"NASSELLA PULCHRA",1.75
"WATER","W2",12,"A",1,"WATER",0,2004,"BROMUS CARINATUS",28.55
"WATER","W2",12,"A",1,"WATER",0,2004,"BROMUS HORDEACEUS",46.05
"WATER","W2",12,"A",1,"WATER",0,2004,"BROMUS MADRITENSIS",0.1955
"WATER","W2",12,"A",1,"WATER",0,2004,"ELYMUS GLAUCUS",31.8
"WATER","W2",12,"A",1,"WATER",0,2004,"LITTER",512.299995
"WATER","W2",12,"A",1,"WATER",0,2004,"LOLLIUM SPECIES",0.045
"WATER","W2",12,"A",1,"WATER",0,2004,"NASSELLA PULCHRA",2.5385
"WATER","W2",12,"A",1,"WATER",0,2004,"VULPIA MYUROS",3.353
"WATER","W2",12,"A",1,"WATER",0,2005,"BRASSICA NIGRA",66.3
"WATER","W2",12,"A",1,"WATER",0,2005,"BROMUS CARINATUS",13
"WATER","W2",12,"A",1,"WATER",0,2005,"BROMUS HORDEACEUS",83.500005
"WATER","W2",12,"A",1,"WATER",0,2005,"BROMUS MADRITENSIS",6.296
"WATER","W2",12,"A",1,"WATER",0,2005,"CENTAUREA MELITENSIS",0.0315
"WATER","W2",12,"A",1,"WATER",0,2005,"ELYMUS GLAUCUS",64.55
"WATER","W2",12,"A",1,"WATER",0,2005,"LITTER",161.25
"WATER","W2",12,"A",1,"WATER",0,2005,"LOLLIUM SPECIES",4.9695
"WATER","W2",12,"A",1,"WATER",0,2005,"NASSELLA PULCHRA",11.563
"WATER","W2",12,"A",1,"WATER",0,2005,"POLYPOGON SPECIES",0.265
"WATER","W2",12,"A",1,"WATER",0,2005,"VULPIA MYUROS",55.7
"WATER","W2",13,"P",0,"WATER",0,2001,"BROMUS CARINATUS",220.300005
"WATER","W2",13,"P",0,"WATER",0,2001,"BROMUS DIANDRUS",1.05
"WATER","W2",13,"P",0,"WATER",0,2001,"BROMUS HORDEACEUS",29.1
"WATER","W2",13,"P",0,"WATER",0,2001,"ELYMUS GLAUCUS",17.5
"WATER","W2",13,"P",0,"WATER",0,2001,"GRASS SPECIES",1.8
"WATER","W2",13,"P",0,"WATER",0,2001,"HORDEUM MURINUM",0.7
"WATER","W2",13,"P",0,"WATER",0,2001,"LITTER",782.249985
"WATER","W2",13,"P",0,"WATER",0,2001,"LOLLIUM MULTIFLORUM",2.55
"WATER","W2",13,"P",0,"WATER",0,2001,"NASSELLA PULCHRA",23.75
"WATER","W2",13,"P",0,"WATER",0,2001,"VULPIA MYUROS",2
"WATER","W2",13,"P",0,"WATER",0,2002,"BROMUS CARINATUS",151.25
"WATER","W2",13,"P",0,"WATER",0,2002,"BROMUS HORDEACEUS",2.75
"WATER","W2",13,"P",0,"WATER",0,2002,"ELYMUS GLAUCUS",16.45
"WATER","W2",13,"P",0,"WATER",0,2002,"LITTER",1012.149965
"WATER","W2",13,"P",0,"WATER",0,2002,"NASSELLA PULCHRA",64.75
"WATER","W2",13,"P",0,"WATER",0,2003,"AMSINCKIA MENZIESII",34
"WATER","W2",13,"P",0,"WATER",0,2003,"BROMUS CARINATUS",73.1
"WATER","W2",13,"P",0,"WATER",0,2003,"BROMUS HORDEACEUS",7.3
"WATER","W2",13,"P",0,"WATER",0,2003,"BROMUS MADRITENSIS",5.8
"WATER","W2",13,"P",0,"WATER",0,2003,"CONYZA CANADENSIS",0.1
"WATER","W2",13,"P",0,"WATER",0,2003,"ELYMUS GLAUCUS",38.75
"WATER","W2",13,"P",0,"WATER",0,2003,"HORDEUM MURINUM",3.15
"WATER","W2",13,"P",0,"WATER",0,2003,"LITTER",301.65001
"WATER","W2",13,"P",0,"WATER",0,2003,"NASSELLA PULCHRA",259.400005
"WATER","W2",13,"P",0,"WATER",0,2004,"BROMUS CARINATUS",63.95
"WATER","W2",13,"P",0,"WATER",0,2004,"BROMUS HORDEACEUS",2.0695
"WATER","W2",13,"P",0,"WATER",0,2004,"ELYMUS GLAUCUS",0.2475
"WATER","W2",13,"P",0,"WATER",0,2004,"LITTER",264.59999
"WATER","W2",13,"P",0,"WATER",0,2004,"NASSELLA PULCHRA",40.5
"WATER","W2",13,"P",0,"WATER",0,2004,"VULPIA MYUROS",1.1205
"WATER","W2",13,"P",0,"WATER",0,2005,"BROMUS CARINATUS",49.95
"WATER","W2",13,"P",0,"WATER",0,2005,"BROMUS HORDEACEUS",37.5
"WATER","W2",13,"P",0,"WATER",0,2005,"CONYZA CANADENSIS",0.2735
"WATER","W2",13,"P",0,"WATER",0,2005,"ELYMUS GLAUCUS",1.368
"WATER","W2",13,"P",0,"WATER",0,2005,"LITTER",225.599995
"WATER","W2",13,"P",0,"WATER",0,2005,"LOLLIUM MULTIFLORUM",14.05
"WATER","W2",13,"P",0,"WATER",0,2005,"NASSELLA PULCHRA",102.4
"WATER","W2",13,"P",0,"WATER",0,2005,"VULPIA MYUROS",15.55
"WATER","W2",14,"A",0,"WATER",0,2001,"AMSINCKIA MENZIESII",89.399995
"WATER","W2",14,"A",0,"WATER",0,2001,"BROMUS CARINATUS",2.2
"WATER","W2",14,"A",0,"WATER",0,2001,"BROMUS DIANDRUS",13.65
"WATER","W2",14,"A",0,"WATER",0,2001,"BROMUS HORDEACEUS",155.699995
"WATER","W2",14,"A",0,"WATER",0,2001,"BROMUS MADRITENSIS",11.3
"WATER","W2",14,"A",0,"WATER",0,2001,"CONYZA CANADENSIS",1.9
"WATER","W2",14,"A",0,"WATER",0,2001,"GRASS SPECIES",3.95
"WATER","W2",14,"A",0,"WATER",0,2001,"HORDEUM MURINUM",17.1
"WATER","W2",14,"A",0,"WATER",0,2001,"LITTER",588.45001
"WATER","W2",14,"A",0,"WATER",0,2001,"LOLLIUM MULTIFLORUM",3
"WATER","W2",14,"A",0,"WATER",0,2001,"NASSELLA PULCHRA",1.05
"WATER","W2",14,"A",0,"WATER",0,2001,"PHALARIS PARADOXA",0.2
"WATER","W2",14,"A",0,"WATER",0,2001,"VULPIA MYUROS",10.2
"WATER","W2",14,"A",0,"WATER",0,2002,"BRASSICA NIGRA",0.05
"WATER","W2",14,"A",0,"WATER",0,2002,"BROMUS ARENARIUS",19.5
"WATER","W2",14,"A",0,"WATER",0,2002,"BROMUS CARINATUS",47.3
"WATER","W2",14,"A",0,"WATER",0,2002,"BROMUS DIANDRUS",9.45
"WATER","W2",14,"A",0,"WATER",0,2002,"BROMUS HORDEACEUS",272.99999
"WATER","W2",14,"A",0,"WATER",0,2002,"BROMUS MADRITENSIS",25.05
"WATER","W2",14,"A",0,"WATER",0,2002,"ELYMUS GLAUCUS",5.1
"WATER","W2",14,"A",0,"WATER",0,2002,"HORDEUM MURINUM",6.35
"WATER","W2",14,"A",0,"WATER",0,2002,"LITTER",420.40001
"WATER","W2",14,"A",0,"WATER",0,2002,"LOLLIUM PERENNE",3.9
"WATER","W2",14,"A",0,"WATER",0,2002,"NASSELLA PULCHRA",1.8
"WATER","W2",14,"A",0,"WATER",0,2002,"VULPIA MYUROS",4.2
"WATER","W2",14,"A",0,"WATER",0,2003,"AVENA BARBATA",21.3
"WATER","W2",14,"A",0,"WATER",0,2003,"BROMUS CARINATUS",39.05
"WATER","W2",14,"A",0,"WATER",0,2003,"BROMUS DIANDRUS",17.15
"WATER","W2",14,"A",0,"WATER",0,2003,"BROMUS HORDEACEUS",65.45
"WATER","W2",14,"A",0,"WATER",0,2003,"BROMUS MADRITENSIS",103.549995
"WATER","W2",14,"A",0,"WATER",0,2003,"ELYMUS GLAUCUS",22.85
"WATER","W2",14,"A",0,"WATER",0,2003,"HORDEUM MURINUM",81.7
"WATER","W2",14,"A",0,"WATER",0,2003,"LITTER",529.449995
"WATER","W2",14,"A",0,"WATER",0,2003,"NASSELLA PULCHRA",2.15
"WATER","W2",14,"A",0,"WATER",0,2003,"VULPIA MYUROS",0.75
"WATER","W2",14,"A",0,"WATER",0,2004,"BRASSICA NIGRA",13.4135
"WATER","W2",14,"A",0,"WATER",0,2004,"BROMUS CARINATUS",15.75
"WATER","W2",14,"A",0,"WATER",0,2004,"BROMUS DIANDRUS",1.2565
"WATER","W2",14,"A",0,"WATER",0,2004,"BROMUS HORDEACEUS",112
"WATER","W2",14,"A",0,"WATER",0,2004,"BROMUS MADRITENSIS",4.5
"WATER","W2",14,"A",0,"WATER",0,2004,"ELYMUS GLAUCUS",0.908
"WATER","W2",14,"A",0,"WATER",0,2004,"HORDEUM MURINUM",0.502
"WATER","W2",14,"A",0,"WATER",0,2004,"LITTER",608.899995
"WATER","W2",14,"A",0,"WATER",0,2004,"NASSELLA PULCHRA",1.42
"WATER","W2",14,"A",0,"WATER",0,2004,"VULPIA MYUROS",3.4935
"WATER","W2",14,"A",0,"WATER",0,2005,"AVENA BARBATA",28.1
"WATER","W2",14,"A",0,"WATER",0,2005,"BRASSICA NIGRA",29.25
"WATER","W2",14,"A",0,"WATER",0,2005,"BROMUS CARINATUS",55.8
"WATER","W2",14,"A",0,"WATER",0,2005,"BROMUS DIANDRUS",0.4835
"WATER","W2",14,"A",0,"WATER",0,2005,"BROMUS HORDEACEUS",157.349995
"WATER","W2",14,"A",0,"WATER",0,2005,"BROMUS MADRITENSIS",9.6
"WATER","W2",14,"A",0,"WATER",0,2005,"CENTAUREA MELITENSIS",0.058
"WATER","W2",14,"A",0,"WATER",0,2005,"CONYZA CANADENSIS",0.0975
"WATER","W2",14,"A",0,"WATER",0,2005,"ELYMUS GLAUCUS",133.75
"WATER","W2",14,"A",0,"WATER",0,2005,"HORDEUM MARINUM",0.9435
"WATER","W2",14,"A",0,"WATER",0,2005,"LITTER",340.80002
"WATER","W2",14,"A",0,"WATER",0,2005,"VULPIA MYUROS",11.1
"WATER","W2",15,"P",0,"CONTROL",0,2001,"BROMUS CARINATUS",60.2
"WATER","W2",15,"P",0,"CONTROL",0,2001,"BROMUS HORDEACEUS",94.849995
"WATER","W2",15,"P",0,"CONTROL",0,2001,"BROMUS MADRITENSIS",8.9
"WATER","W2",15,"P",0,"CONTROL",0,2001,"ELYMUS GLAUCUS",101.6
"WATER","W2",15,"P",0,"CONTROL",0,2001,"GRASS SPECIES",1.4
"WATER","W2",15,"P",0,"CONTROL",0,2001,"LACTUCA SERRIOLA",0.2
"WATER","W2",15,"P",0,"CONTROL",0,2001,"LITTER",700.699995
"WATER","W2",15,"P",0,"CONTROL",0,2001,"NASSELLA PULCHRA",65.85
"WATER","W2",15,"P",0,"CONTROL",0,2001,"VULPIA MYUROS",5.05
"WATER","W2",15,"P",0,"CONTROL",0,2002,"BROMUS CARINATUS",9.2
"WATER","W2",15,"P",0,"CONTROL",0,2002,"BROMUS HORDEACEUS",67.7
"WATER","W2",15,"P",0,"CONTROL",0,2002,"BROMUS MADRITENSIS",0.1
"WATER","W2",15,"P",0,"CONTROL",0,2002,"ELYMUS GLAUCUS",8.4
"WATER","W2",15,"P",0,"CONTROL",0,2002,"LITTER",532.09999
"WATER","W2",15,"P",0,"CONTROL",0,2002,"NASSELLA PULCHRA",17.85
"WATER","W2",15,"P",0,"CONTROL",0,2003,"AMSINCKIA MENZIESII",105.649995
"WATER","W2",15,"P",0,"CONTROL",0,2003,"BROMUS CARINATUS",12.65
"WATER","W2",15,"P",0,"CONTROL",0,2003,"BROMUS HORDEACEUS",98.900005
"WATER","W2",15,"P",0,"CONTROL",0,2003,"BROMUS MADRITENSIS",3.6
"WATER","W2",15,"P",0,"CONTROL",0,2003,"ELYMUS GLAUCUS",64.75
"WATER","W2",15,"P",0,"CONTROL",0,2003,"LITTER",719.19998
"WATER","W2",15,"P",0,"CONTROL",0,2003,"LOLLIUM MULTIFLORUM",3.2
"WATER","W2",15,"P",0,"CONTROL",0,2003,"NASSELLA PULCHRA",31.5
"WATER","W2",15,"P",0,"CONTROL",0,2003,"PIPTATHERUM MILIACEUM",25.6
"WATER","W2",15,"P",0,"CONTROL",0,2003,"VULPIA MYUROS",1.75
"WATER","W2",15,"P",0,"CONTROL",0,2004,"BRASSICA NIGRA",7.4885
"WATER","W2",15,"P",0,"CONTROL",0,2004,"BROMUS CARINATUS",17.75
"WATER","W2",15,"P",0,"CONTROL",0,2004,"BROMUS HORDEACEUS",77.1
"WATER","W2",15,"P",0,"CONTROL",0,2004,"BROMUS MADRITENSIS",1.7015
"WATER","W2",15,"P",0,"CONTROL",0,2004,"ELYMUS GLAUCUS",4.55
"WATER","W2",15,"P",0,"CONTROL",0,2004,"LITTER",565.149995
"WATER","W2",15,"P",0,"CONTROL",0,2004,"NASSELLA PULCHRA",50.097
"WATER","W2",15,"P",0,"CONTROL",0,2004,"VICIA SPECIES",0.086
"WATER","W2",15,"P",0,"CONTROL",0,2004,"VULPIA MYUROS",1.031
"WATER","W2",15,"P",0,"CONTROL",0,2005,"AMSINCKIA MENZIESII",40
"WATER","W2",15,"P",0,"CONTROL",0,2005,"BROMUS CARINATUS",50.5
"WATER","W2",15,"P",0,"CONTROL",0,2005,"BROMUS DIANDRUS",2.9325
"WATER","W2",15,"P",0,"CONTROL",0,2005,"BROMUS HORDEACEUS",237.85
"WATER","W2",15,"P",0,"CONTROL",0,2005,"BROMUS MADRITENSIS",4.0125
"WATER","W2",15,"P",0,"CONTROL",0,2005,"ELYMUS GLAUCUS",28.8
"WATER","W2",15,"P",0,"CONTROL",0,2005,"LITTER",134.55
"WATER","W2",15,"P",0,"CONTROL",0,2005,"LOTUS SPECIES",1.0965
"WATER","W2",15,"P",0,"CONTROL",0,2005,"VICIA SPECIES",74.15
"WATER","W2",15,"P",0,"CONTROL",0,2005,"VULPIA MYUROS",19.75
"WATER","W2",16,"P",1,"WATER",0,2001,"BROMUS CARINATUS",45.5
"WATER","W2",16,"P",1,"WATER",0,2001,"BROMUS DIANDRUS",1.75
"WATER","W2",16,"P",1,"WATER",0,2001,"BROMUS HORDEACEUS",59.35
"WATER","W2",16,"P",1,"WATER",0,2001,"BROMUS MADRITENSIS",0.65
"WATER","W2",16,"P",1,"WATER",0,2001,"ELYMUS GLAUCUS",4.85
"WATER","W2",16,"P",1,"WATER",0,2001,"GRASS SPECIES",2.35
"WATER","W2",16,"P",1,"WATER",0,2001,"HORDEUM MURINUM",2.35
"WATER","W2",16,"P",1,"WATER",0,2001,"LITTER",542.20001
"WATER","W2",16,"P",1,"WATER",0,2001,"LOLLIUM MULTIFLORUM",29.2
"WATER","W2",16,"P",1,"WATER",0,2001,"NASSELLA PULCHRA",46.05
"WATER","W2",16,"P",1,"WATER",0,2001,"POA SECUNDA",2.4
"WATER","W2",16,"P",1,"WATER",0,2001,"VIOLA PEDUNCULATA",5.9
"WATER","W2",16,"P",1,"WATER",0,2001,"VULPIA MYUROS",5.9
"WATER","W2",16,"P",1,"WATER",0,2002,"BROMUS CARINATUS",129.399995
"WATER","W2",16,"P",1,"WATER",0,2002,"BROMUS HORDEACEUS",36.6
"WATER","W2",16,"P",1,"WATER",0,2002,"BROMUS MADRITENSIS",0.15
"WATER","W2",16,"P",1,"WATER",0,2002,"LITTER",585.84999
"WATER","W2",16,"P",1,"WATER",0,2002,"LOLLIUM SPECIES",7.65
"WATER","W2",16,"P",1,"WATER",0,2002,"NASSELLA PULCHRA",67.3
"WATER","W2",16,"P",1,"WATER",0,2002,"VULPIA MYUROS",0.4
"WATER","W2",16,"P",1,"WATER",0,2003,"BROMUS CARINATUS",39.95
"WATER","W2",16,"P",1,"WATER",0,2003,"ELYMUS GLAUCUS",69.15
"WATER","W2",16,"P",1,"WATER",0,2003,"HORDEUM MURINUM",0.15
"WATER","W2",16,"P",1,"WATER",0,2003,"LITTER",740.899965
"WATER","W2",16,"P",1,"WATER",0,2003,"NASSELLA PULCHRA",186.15
"WATER","W2",16,"P",1,"WATER",0,2004,"BROMUS CARINATUS",17.3
"WATER","W2",16,"P",1,"WATER",0,2004,"BROMUS HORDEACEUS",31.1
"WATER","W2",16,"P",1,"WATER",0,2004,"BROMUS MADRITENSIS",0.426
"WATER","W2",16,"P",1,"WATER",0,2004,"ELYMUS GLAUCUS",21.65
"WATER","W2",16,"P",1,"WATER",0,2004,"LITTER",403.600005
"WATER","W2",16,"P",1,"WATER",0,2004,"NASSELLA PULCHRA",88.149995
"WATER","W2",16,"P",1,"WATER",0,2004,"VULPIA MYUROS",47.5
"WATER","W2",16,"P",1,"WATER",0,2005,"AMSINCKIA MENZIESII",0.6225
"WATER","W2",16,"P",1,"WATER",0,2005,"BROMUS CARINATUS",18.05
"WATER","W2",16,"P",1,"WATER",0,2005,"BROMUS HORDEACEUS",73.9
"WATER","W2",16,"P",1,"WATER",0,2005,"CONYZA CANADENSIS",11.254
"WATER","W2",16,"P",1,"WATER",0,2005,"ELYMUS GLAUCUS",6.1635
"WATER","W2",16,"P",1,"WATER",0,2005,"ERODIUM CICUTARIUM",19.15
"WATER","W2",16,"P",1,"WATER",0,2005,"HORDEUM MURINUM",2.4105
"WATER","W2",16,"P",1,"WATER",0,2005,"LITTER",217.54999
"WATER","W2",16,"P",1,"WATER",0,2005,"LOLLIUM SPECIES",26.255
"WATER","W2",16,"P",1,"WATER",0,2005,"NASSELLA PULCHRA",85.600005
"WATER","W2",16,"P",1,"WATER",0,2005,"VULPIA MYUROS",92.9
"WATER","W19",17,"A",0,"CONTROL",1,2001,"AMSINCKIA MENZIESII",182.90001
"WATER","W19",17,"A",0,"CONTROL",1,2001,"BROMUS CARINATUS",3.1
"WATER","W19",17,"A",0,"CONTROL",1,2001,"BROMUS HORDEACEUS",7.6
"WATER","W19",17,"A",0,"CONTROL",1,2001,"BROMUS MADRITENSIS",25.65
"WATER","W19",17,"A",0,"CONTROL",1,2001,"ERODIUM CICUTARIUM",0.65
"WATER","W19",17,"A",0,"CONTROL",1,2001,"FORB SPECIES",0.2
"WATER","W19",17,"A",0,"CONTROL",1,2001,"GRASS SPECIES",1.1
"WATER","W19",17,"A",0,"CONTROL",1,2001,"LACTUCA SERRIOLA",0.1
"WATER","W19",17,"A",0,"CONTROL",1,2001,"LITTER",444.799995
"WATER","W19",17,"A",0,"CONTROL",1,2001,"LOLLIUM SPECIES",1.35
"WATER","W19",17,"A",0,"CONTROL",1,2001,"NASSELLA PULCHRA",2.05
"WATER","W19",17,"A",0,"CONTROL",1,2001,"VULPIA MYUROS",4.9
"WATER","W19",17,"A",0,"CONTROL",1,2002,"BROMUS CARINATUS",0.5
"WATER","W19",17,"A",0,"CONTROL",1,2002,"BROMUS HORDEACEUS",47.95
"WATER","W19",17,"A",0,"CONTROL",1,2002,"BROMUS MADRITENSIS",90.150005
"WATER","W19",17,"A",0,"CONTROL",1,2002,"ELYMUS GLAUCUS",0.4
"WATER","W19",17,"A",0,"CONTROL",1,2002,"ERODIUM CICUTARIUM",2.2
"WATER","W19",17,"A",0,"CONTROL",1,2002,"HORDEUM MURINUM",0.45
"WATER","W19",17,"A",0,"CONTROL",1,2002,"LACTUCA SERRIOLA",2.35
"WATER","W19",17,"A",0,"CONTROL",1,2002,"LITTER",265.40001
"WATER","W19",17,"A",0,"CONTROL",1,2002,"VULPIA MYUROS",2
"WATER","W19",17,"A",0,"CONTROL",1,2003,"AMSINCKIA MENZIESII",132.4
"WATER","W19",17,"A",0,"CONTROL",1,2003,"BROMUS CARINATUS",0.15
"WATER","W19",17,"A",0,"CONTROL",1,2003,"BROMUS DIANDRUS",13.15
"WATER","W19",17,"A",0,"CONTROL",1,2003,"BROMUS HORDEACEUS",126.400005
"WATER","W19",17,"A",0,"CONTROL",1,2003,"BROMUS MADRITENSIS",8.05
"WATER","W19",17,"A",0,"CONTROL",1,2003,"ELYMUS GLAUCUS",41.25
"WATER","W19",17,"A",0,"CONTROL",1,2003,"ERODIUM CICUTARIUM",10.55
"WATER","W19",17,"A",0,"CONTROL",1,2003,"HORDEUM MURINUM",2.7
"WATER","W19",17,"A",0,"CONTROL",1,2003,"LACTUCA SERRIOLA",17.15
"WATER","W19",17,"A",0,"CONTROL",1,2003,"LITTER",786.299975
"WATER","W19",17,"A",0,"CONTROL",1,2003,"VULPIA MYUROS",3.15
"WATER","W19",17,"A",0,"CONTROL",1,2004,"AMSINCKIA MENZIESII",0.6245
"WATER","W19",17,"A",0,"CONTROL",1,2004,"BROMUS HORDEACEUS",38.1
"WATER","W19",17,"A",0,"CONTROL",1,2004,"BROMUS MADRITENSIS",2.0405
"WATER","W19",17,"A",0,"CONTROL",1,2004,"ELYMUS GLAUCUS",0.881
"WATER","W19",17,"A",0,"CONTROL",1,2004,"ERODIUM CICUTARIUM",1.1445
"WATER","W19",17,"A",0,"CONTROL",1,2004,"LACTUCA SERRIOLA",1.012
"WATER","W19",17,"A",0,"CONTROL",1,2004,"LITTER",158.75
"WATER","W19",17,"A",0,"CONTROL",1,2004,"VULPIA MYUROS",25.5
"WATER","W19",17,"A",0,"CONTROL",1,2005,"AMSINCKIA MENZIESII",4.7935
"WATER","W19",17,"A",0,"CONTROL",1,2005,"BRASSICA NIGRA",0.072
"WATER","W19",17,"A",0,"CONTROL",1,2005,"BROMUS HORDEACEUS",205.650005
"WATER","W19",17,"A",0,"CONTROL",1,2005,"ELYMUS GLAUCUS",57.6
"WATER","W19",17,"A",0,"CONTROL",1,2005,"ERODIUM CICUTARIUM",13
"WATER","W19",17,"A",0,"CONTROL",1,2005,"LACTUCA SERRIOLA",1.5945
"WATER","W19",17,"A",0,"CONTROL",1,2005,"LITTER",135.950005
"WATER","W19",17,"A",0,"CONTROL",1,2005,"MEDICAGO POLYMORPHA",49.55
"WATER","W19",17,"A",0,"CONTROL",1,2005,"VULPIA MYUROS",74.8
"WATER","W19",18,"A",1,"CONTROL",1,2001,"AMSINCKIA MENZIESII",529.15001
"WATER","W19",18,"A",1,"CONTROL",1,2001,"BROMUS CARINATUS",23.85
"WATER","W19",18,"A",1,"CONTROL",1,2001,"BROMUS DIANDRUS",0.65
"WATER","W19",18,"A",1,"CONTROL",1,2001,"BROMUS HORDEACEUS",28.1
"WATER","W19",18,"A",1,"CONTROL",1,2001,"BROMUS MADRITENSIS",101.35
"WATER","W19",18,"A",1,"CONTROL",1,2001,"ERODIUM CICUTARIUM",0.15
"WATER","W19",18,"A",1,"CONTROL",1,2001,"GRASS SPECIES",2.65
"WATER","W19",18,"A",1,"CONTROL",1,2001,"HORDEUM MURINUM",5.25
"WATER","W19",18,"A",1,"CONTROL",1,2001,"LACTUCA SERRIOLA",17.65
"WATER","W19",18,"A",1,"CONTROL",1,2001,"LITTER",661.69998
"WATER","W19",18,"A",1,"CONTROL",1,2001,"LOLLIUM MULTIFLORUM",10.2
"WATER","W19",18,"A",1,"CONTROL",1,2001,"NASSELLA PULCHRA",0.55
"WATER","W19",18,"A",1,"CONTROL",1,2001,"VULPIA MYUROS",4.45
"WATER","W19",18,"A",1,"CONTROL",1,2002,"BROMUS CARINATUS",0.15
"WATER","W19",18,"A",1,"CONTROL",1,2002,"BROMUS DIANDRUS",1.2
"WATER","W19",18,"A",1,"CONTROL",1,2002,"BROMUS HORDEACEUS",73.5
"WATER","W19",18,"A",1,"CONTROL",1,2002,"BROMUS MADRITENSIS",26.6
"WATER","W19",18,"A",1,"CONTROL",1,2002,"ELYMUS GLAUCUS",9.4
"WATER","W19",18,"A",1,"CONTROL",1,2002,"GRASS SPECIES",1.75
"WATER","W19",18,"A",1,"CONTROL",1,2002,"HORDEUM MURINUM",2.75
"WATER","W19",18,"A",1,"CONTROL",1,2002,"LACTUCA SERRIOLA",1.45
"WATER","W19",18,"A",1,"CONTROL",1,2002,"LITTER",602.00001
"WATER","W19",18,"A",1,"CONTROL",1,2002,"LOLLIUM SPECIES",1.35
"WATER","W19",18,"A",1,"CONTROL",1,2002,"NASSELLA PULCHRA",15.65
"WATER","W19",18,"A",1,"CONTROL",1,2002,"VULPIA MYUROS",1.6
"WATER","W19",18,"A",1,"CONTROL",1,2003,"AMSINCKIA MENZIESII",23.65
"WATER","W19",18,"A",1,"CONTROL",1,2003,"BROMUS CARINATUS",2.35
"WATER","W19",18,"A",1,"CONTROL",1,2003,"BROMUS DIANDRUS",6.6
"WATER","W19",18,"A",1,"CONTROL",1,2003,"BROMUS HORDEACEUS",92.05
"WATER","W19",18,"A",1,"CONTROL",1,2003,"BROMUS MADRITENSIS",17.7
"WATER","W19",18,"A",1,"CONTROL",1,2003,"ELYMUS GLAUCUS",81.549995
"WATER","W19",18,"A",1,"CONTROL",1,2003,"HORDEUM MURINUM",7.1
"WATER","W19",18,"A",1,"CONTROL",1,2003,"LACTUCA SERRIOLA",2.5
"WATER","W19",18,"A",1,"CONTROL",1,2003,"LITTER",508.149985
"WATER","W19",18,"A",1,"CONTROL",1,2004,"BROMUS CARINATUS",0.0865
"WATER","W19",18,"A",1,"CONTROL",1,2004,"BROMUS DIANDRUS",4.078
"WATER","W19",18,"A",1,"CONTROL",1,2004,"BROMUS HORDEACEUS",63.6
"WATER","W19",18,"A",1,"CONTROL",1,2004,"BROMUS MADRITENSIS",0.986
"WATER","W19",18,"A",1,"CONTROL",1,2004,"ELYMUS GLAUCUS",11.9
"WATER","W19",18,"A",1,"CONTROL",1,2004,"ERODIUM CICUTARIUM",1.1055
"WATER","W19",18,"A",1,"CONTROL",1,2004,"HORDEUM MURINUM",3.024
"WATER","W19",18,"A",1,"CONTROL",1,2004,"LACTUCA SERRIOLA",1.842
"WATER","W19",18,"A",1,"CONTROL",1,2004,"LITTER",355.75001
"WATER","W19",18,"A",1,"CONTROL",1,2004,"NASSELLA PULCHRA",0.585
"WATER","W19",18,"A",1,"CONTROL",1,2004,"VULPIA MYUROS",7.1335
"WATER","W19",18,"A",1,"CONTROL",1,2005,"AMSINCKIA MENZIESII",1.223
"WATER","W19",18,"A",1,"CONTROL",1,2005,"BROMUS CARINATUS",1.7585
"WATER","W19",18,"A",1,"CONTROL",1,2005,"BROMUS DIANDRUS",3.106
"WATER","W19",18,"A",1,"CONTROL",1,2005,"BROMUS HORDEACEUS",154.65
"WATER","W19",18,"A",1,"CONTROL",1,2005,"BROMUS MADRITENSIS",0.2885
"WATER","W19",18,"A",1,"CONTROL",1,2005,"ELYMUS GLAUCUS",356.500015
"WATER","W19",18,"A",1,"CONTROL",1,2005,"ERODIUM CICUTARIUM",7.14
"WATER","W19",18,"A",1,"CONTROL",1,2005,"HORDEUM MURINUM",0.613
"WATER","W19",18,"A",1,"CONTROL",1,2005,"LITTER",394.15001
"WATER","W19",18,"A",1,"CONTROL",1,2005,"VULPIA MYUROS",15.25
"WATER","W19",19,"A",1,"WATER",1,2001,"AMSINCKIA MENZIESII",187.95
"WATER","W19",19,"A",1,"WATER",1,2001,"BROMUS CARINATUS",110.5
"WATER","W19",19,"A",1,"WATER",1,2001,"BROMUS HORDEACEUS",183.899995
"WATER","W19",19,"A",1,"WATER",1,2001,"BROMUS MADRITENSIS",38.35
"WATER","W19",19,"A",1,"WATER",1,2001,"ELYMUS GLAUCUS",23.4
"WATER","W19",19,"A",1,"WATER",1,2001,"ERODIUM CICUTARIUM",14.45
"WATER","W19",19,"A",1,"WATER",1,2001,"GRASS SPECIES",6.8
"WATER","W19",19,"A",1,"WATER",1,2001,"LACTUCA SERRIOLA",1.55
"WATER","W19",19,"A",1,"WATER",1,2001,"LITTER",661.449965
"WATER","W19",19,"A",1,"WATER",1,2001,"LOLLIUM MULTIFLORUM",49.3
"WATER","W19",19,"A",1,"WATER",1,2001,"NASSELLA PULCHRA",2
"WATER","W19",19,"A",1,"WATER",1,2001,"VULPIA MYUROS",12.9
"WATER","W19",19,"A",1,"WATER",1,2002,"BROMUS CARINATUS",42.2
"WATER","W19",19,"A",1,"WATER",1,2002,"BROMUS DIANDRUS",9
